feature,mean_importance
feat_85,-0.0025706028487477717
feat_32,-0.002217440614871813
feat_98,-0.0021991252021092535
feat_64,-0.0012646015434537139
feat_24,-0.0012180396882123911
feat_82,-0.0011225783346400452
feat_75,-0.0010501560482097717
feat_120,-0.0009473029298392221
feat_50,-0.0009226636914179797
feat_35,-0.000849192916085828
feat_113,-0.0008432136750654795
feat_39,-0.0007321982576734109
feat_124,-0.0007264868333641372
feat_93,-0.0007123401491494708
feat_9,-0.0007095280917857938
feat_92,-0.0006784784012338063
feat_123,-0.00061340878604359
feat_121,-0.0006058415162414566
feat_88,-0.0005196391736115747
feat_62,-0.0004861240383382981
feat_76,-0.00043300300564981243
feat_59,-0.00037987219510358103
feat_125,-0.00036451849459007146
feat_97,-0.0002935174655129824
feat_109,-0.0002463414907417416
feat_8,-0.0002071445842153796
feat_34,-0.00011235245723921761
feat_71,-9.812623643912222e-05
feat_116,-9.185632958663703e-05
feat_96,1.0213422360516588e-06
feat_56,1.1003088206562595e-05
feat_104,2.2130418987087453e-05
feat_51,7.119745479422512e-05
feat_72,0.00012552918705608374
feat_112,0.00016050891571242065
feat_30,0.000166271747525637
feat_87,0.00016789092310152132
feat_122,0.0001713366977319053
feat_70,0.0001963582753616633
feat_79,0.00020014394423382154
feat_61,0.0002151543208399387
feat_26,0.00021602983778885588
feat_37,0.0003018619061755601
feat_12,0.0003084029238849428
feat_57,0.00032932573309236713
feat_94,0.0003388364070348704
feat_46,0.0003686754776537349
feat_18,0.00041995752861849754
feat_103,0.000451861442418533
feat_90,0.0004644393351833642
feat_52,0.0004699253563190453
feat_95,0.0005047329370043041
feat_105,0.0006176784115909495
feat_110,0.0006440666625034952
feat_118,0.0006586053866198371
feat_80,0.0006679052471713076
feat_4,0.0007817880776940011
feat_100,0.0008044575751548156
feat_89,0.0008220108304157981
feat_67,0.0008403869014507847
feat_101,0.00086391005949773
feat_115,0.0009332233756514041
feat_73,0.0009509917416269387
feat_31,0.0009517870490399538
feat_126,0.0009725612739898582
feat_17,0.0009973063952034122
feat_47,0.0010025729152156825
feat_49,0.0010205879487328539
feat_48,0.0010809802014908332
feat_119,0.0011205653784784665
feat_111,0.0011247573750511996
feat_29,0.0011794679435308763
feat_99,0.0011852539947424078
feat_127,0.0011918415427734975
feat_84,0.0011943194672243695
feat_106,0.0012392638198449157
feat_14,0.0012801420731722857
feat_45,0.0012931010731839887
feat_11,0.0013172519966608398
feat_41,0.0013389542769921547
feat_42,0.001362279798954691
feat_86,0.0013644192861153703
feat_74,0.00156753115869952
feat_21,0.0015754809114817414
feat_1,0.0015772578278988813
feat_0,0.0016055659960187096
feat_83,0.0016421739253942747
feat_68,0.0016773317912699205
feat_117,0.0017304477533493623
feat_55,0.001758821095745411
feat_107,0.0018295309538628236
feat_65,0.001967743759781193
feat_108,0.0019733019043195687
feat_91,0.0020225099093521106
feat_44,0.0022018172710150273
feat_78,0.002252619529205457
feat_66,0.002611823115777101
feat_53,0.0026806661346454597
feat_102,0.0030398843896348284
feat_23,0.0031814310964935364
feat_10,0.003208052337925582
feat_69,0.003246404956301774
feat_60,0.0033097801246476876
feat_13,0.0037724344489292296
feat_114,0.0038185075483322837
feat_33,0.004005407886863477
feat_40,0.0040678001804629995
feat_20,0.004161609120362497
feat_54,0.0042218029935302106
feat_22,0.004426138590738926
feat_28,0.004540882164595051
feat_36,0.0045474782972412696
feat_3,0.004636640796439506
feat_2,0.004787737697972782
feat_43,0.004841934525842561
feat_63,0.005022860694936293
feat_77,0.0052313805687986825
feat_38,0.006225633573827061
feat_27,0.006575419573179531
feat_25,0.008048412874675549
feat_19,0.00824858607843897
feat_58,0.01142497688960702
feat_5,0.011813026846998675
feat_15,0.012085947144200216
feat_16,0.012663251996125302
feat_6,0.013700471147452098
feat_81,0.01494065651675538
feat_7,0.02864200653636604
